	review	label	restaurant
4351	맛있게 잘 먹었습니다! 양도 푸짐해서 배부르게 먹었어요!	5	코리엔탈깻잎두마리치킨-대야점
4352	오랜만에 먹었는데 역시 맛있게 잘먹었습니다	5	코리엔탈깻잎두마리치킨-대야점
4354	소스가 새서 여기저기 묻긴 했는데 배달기사님께서 잘 설명해주시고 가셔서 별다른 생각 없이 맛있게 잘 먹었습니다~~~ 슈프림 메뉴들 너무 맛있어서 좋아요 다음엔 핫파스타 먹어보려고용 ㅎㅎ	5	코리엔탈깻잎두마리치킨-대야점
4355	양두많고 맛두 좋아요~ 치즈볼두짱 디저트케익 멋져요^^	5	코리엔탈깻잎두마리치킨-대야점
4356	배달도 생각한것보다 빠르고 맛도 있네요~~~자주 시켜먹겠습니다!!!	5	코리엔탈깻잎두마리치킨-대야점
4357	맛있게 잘 먹었습니다!!! 핫스파이스가 제일 맛있었어요^^	5	코리엔탈깻잎두마리치킨-대야점
4358	배달이 좀 늦었지만 맛있어요 ~^^	5	코리엔탈깻잎두마리치킨-대야점
4359	처음시켜먹었는데 너무 잘먹었습니다	5	코리엔탈깻잎두마리치킨-대야점
4360	치킨에 감튀에 간식거리도 넣어주시고 먹을게 넘 많아서 행복하게 먹었네요 진짜 ㅋㅋㅋ 최고	5	코리엔탈깻잎두마리치킨-대야점
4361	급하게 친구들과 먹다보니 사진을 못 찍었네요ㅠㅠ맛은 물론이고 이벤트로 오는 튀김에 소떡까지ㅠㅠ사장님 늘 응원합니다	5	코리엔탈깻잎두마리치킨-대야점
4362	맛있어요. 바삭하네요 ㅎㅎ	5	코리엔탈깻잎두마리치킨-대야점
4363	서비스도 주시고 맛있게 잘먹었습니다	5	코리엔탈깻잎두마리치킨-대야점
4364	말해뭐해 항상 맛잇어용	5	코리엔탈깻잎두마리치킨-대야점
4365	가게 사장님이 참 친절 하신 것 같아요. 감자튀김을 못 먹는 다고 말씀드렸더니 치즈볼로 대처 해주셨네요 고맙습니다. 양념 여분도 너무 고맙습니다. 번창하세요. 치킨은 항상 여기서!	5	코리엔탈깻잎두마리치킨-대야점
4366	정말 너무너무너무 맛있었어요 원래 치킨을 안 좋아하는데 급 땡겨서 양념치킨을 좋아하는 편이라 하여간 너무 맛있었습니다. 앞으로 치킨은 여기서!@먹느라 바빠 사진촬영은 못 했네요^^ 다음에 뵐깨요!	5	코리엔탈깻잎두마리치킨-대야점
4368	까먹고 양념선택을 안했어요ㅜㅜㅠㅠ 그래도 기본적으로 맛있어서 다음에는 양념 추가해서 먹어보겠습니다~	5	코리엔탈깻잎두마리치킨-대야점
4369	가족들이랑 맛있게 잘 먹었습니다~	5	코리엔탈깻잎두마리치킨-대야점
4370	맛있게  먹었습니다	5	코리엔탈깻잎두마리치킨-대야점
4371	양이 많고 맛있어요	5	코리엔탈깻잎두마리치킨-대야점
4372	맛있어오☺️ 앞으로도 자주 시켜먹을것같아여	5	코리엔탈깻잎두마리치킨-대야점
4373	진짜 맛있어요 배달도 빠르고 깻잎짱이네요	5	코리엔탈깻잎두마리치킨-대야점
4377	배달도 빨리오고 양도 많고 너무 맛있어요~!~! 추천합니덩 ◜◡◝ 👍	5	코리엔탈깻잎두마리치킨-대야점
4378	얼마전에 시켜먹었던것 같은데  꽤 오랫동안   주문을 안했었네요.  후라이드  아주 그냥  바삭바삭하게 잘 먹다요.  자주 시켜 먹을께요^^  '''	5	코리엔탈깻잎두마리치킨-대야점
4379	오랫만에 잘 먹었네요.	5	코리엔탈깻잎두마리치킨-대야점
4380	사장님 배달직원을 쓰시는건지 배달 대행을 쓰시는건지는 모르겠지만 아무리 겨울이여도 이건 아닌거 같습니다. 배달 받고 바로 뜯고 먹었는데 냉장고에서 6시간정도 지난 치킨을 먹는거 같네요 너무 차갑고 솔직히 그래 안에는 좀 따뜻하겠지 했지만 안에도 따뜻한 부분이 정말 하나도 없네요 맛은 있지만 배달부분에서 많이 실망스럽네요	1	코리엔탈깻잎두마리치킨-대야점
4381	완전 맛있어요!!! 앞으로 2~3가지 먹고 싶을 땐 깻잎 치킨에서 시켜 먹어야겠어요!!!	5	코리엔탈깻잎두마리치킨-대야점
4382	맛있었어요! 입맛 까다로우신 부모님도 맛있게 드시더라구요 ㅎㅎ 튀김도 바삭바삭하고 맛도 좋아요!! 음식에서 정성이 느껴지더라구요ㅠ 다만 양이 생각보다 좀 적어서 아쉬웠네요 ㅠ 다음에도 또 주문할게요!! 😊	4	코리엔탈깻잎두마리치킨-대야점
4383	맛있어요! 특히 떡볶이 기대안했는데 옛날 분식집맛 난다고 동생이 엄청 좋아했어요 ㅎㅎㅎ	5	코리엔탈깻잎두마리치킨-대야점
4384	양 많고 맛있었습니다	5	코리엔탈깻잎두마리치킨-대야점
4385	2번째 먹네요.딸이 맛나다고 시켜달라해서용ㅋ 잘먹었어요~	5	코리엔탈깻잎두마리치킨-대야점
4386	양 진짜많고 맛은 그냥 완전 맛있어요!!!! 담에 또 먹고싶네요 서비스도 완전짱짱 암청많이 주셔서 배부르게 먹었어요 감사합니다 ㅎㅎ!!	5	코리엔탈깻잎두마리치킨-대야점
4387	잘 먹었습니당 고추쏘핫 ? 인가 젤 맛나여	5	코리엔탈깻잎두마리치킨-대야점
4388	할무니랑 맛잇게먹엇어요  ㅋ ㅋ양도많네요	5	코리엔탈깻잎두마리치킨-대야점
4389	처음시켜봤는데요. 양도 많고 맛있게 먹었네요~^^	5	코리엔탈깻잎두마리치킨-대야점
4390	지난번 주문한 치킨은 바삭바삭 맛있었는데..  이번에 온 치킨은 다 누거져서 지난번보단 못했어요~	2	코리엔탈깻잎두마리치킨-대야점
4391	처음 시켜먹어요 나머지는 다 아는맛이규 수원왕갈비맛은 제 스탈은 아니었어오 서비스로 주신 튀김들 맛있게먹었습니단	4	코리엔탈깻잎두마리치킨-대야점
4392	맛있네요 자주 시켜먹겠습니다	5	코리엔탈깻잎두마리치킨-대야점
4393	슈프림 간장이 너무 맛있었어요 양파는 양념 많이 해도 뭔가 속간이 싱거웠고  전체적으로 양이 좀 적게 느껴져서 두 마리가 아니라 반반 시킨 느낌	4	코리엔탈깻잎두마리치킨-대야점
4394	감자튀김이 더 맛있어진 것 같아요 ㅎㅎ 소떡소떡은 떡이 굳어서 와서 리뷰로 다른거 받고싶었는데 리뷰이벤트도 리뉴얼되고 깻잎치킨은 점점 발전하네요! 저는 양념슈림프맛이 가장 맛있었고, 치즈눈꽃치킨도 맛있었어요. 잘먹었습니다,	5	코리엔탈깻잎두마리치킨-대야점
4395	잘먹었슺니다	5	코리엔탈깻잎두마리치킨-대야점
4396	정말맛있었는데 배달이 늦어서 좀 식었었어요	4	코리엔탈깻잎두마리치킨-대야점
4397	콘치즈랑 서비스 잘먹겠습니다~~소스도 푸짐해염~~	5	코리엔탈깻잎두마리치킨-대야점
4398	맛있게잘먹었습니다~!	5	코리엔탈깻잎두마리치킨-대야점
4399	역시 믿고 시키는 깻잎이네요. 맛있게 잘먹었습니다!! 양이..조큼 아쉬웠지만 양념들이 모두 맛있어서 그런지 순삭됫네요^^	5	코리엔탈깻잎두마리치킨-대야점
4400	잦댐~~~~~~~~	5	코리엔탈깻잎두마리치킨-대야점
4401	역시나 맛있었어요. 친구는 까르보나라 느끼하다고 하더라구요. 약간호불호 있는듯! 리뷰 상품도 많이보내주시고 좋았습니다.	5	코리엔탈깻잎두마리치킨-대야점
4402	서비스도 좋고 엄청맛있어용	5	코리엔탈깻잎두마리치킨-대야점
4403	양도푸짐하고 아이들과함께맛잇게먹엇네요	5	코리엔탈깻잎두마리치킨-대야점
4404	빠른 배달에 넉넉한 양 맛있게 먹엇습니다!	5	코리엔탈깻잎두마리치킨-대야점
4405	새로운 소스 양념먹어봤는데 기존양념이 더 나은듯 .. 서비스로 피자 왔어서 감사했지만 몇 조각먹고 버림 ㅠㅠ 그 외엔 평상시 서비스도 잘 해주셔서 좋음 좀더 요리 연구를 다양하게 맛있게 했으면 더할나위없이 좋을것 같음	4	코리엔탈깻잎두마리치킨-대야점
4406	잘 먹었어요 ! 리뷰 상자도 잘 받았구요 맛있어서 다음에 또 시켜 먹을거에요 ~	5	코리엔탈깻잎두마리치킨-대야점
4408	맛있게 잘먹었습니다 감사합니다	5	코리엔탈깻잎두마리치킨-대야점
4409	진짜 사장님... 소떡소떡 발견하고 우리아들 돌고래됐어요. 그리고 저 서비스로 주신 콘치즈...그 뚜껑에 터프하게 적어놓으신 뚜껑열고 전자렌지 1분이라뇨..넘모 맛있잖아요 ㅠㅠ 늦은 주문인데도 이렇게 감동을 주시면 어떡해요... 어쩐지 애들이 야식타령하더라니 ... 시키길 백번 잘했네요.  글고..코로나땜에 힘드실테지만 힘내세요~ 번창해버리세욧!!!♥	5	코리엔탈깻잎두마리치킨-대야점
4410	서비스로 주신게 많았어요 덕분에 다양하게 잘 먹었어요	5	코리엔탈깻잎두마리치킨-대야점
4411	배달도 빠르고 맛도 양도많아요~!!!!	5	코리엔탈깻잎두마리치킨-대야점
4412	정말 맛있어요:) 양도 많고 바삭하고 살도 부드러워서 맛있어요 ! 특히 슈프림 양념 너무 맛있네요~ 감자튀김이랑 사이드세트도 최고입니당! 덕분에 맛있게 잘먹었습니다~😊👍🏻♥	5	코리엔탈깻잎두마리치킨-대야점
4413	순살처음시켜보는데 뼈 못지않게 맛있네여 잘먹었습니다	5	코리엔탈깻잎두마리치킨-대야점
4414	매번 친절하고 맛있어요. 날이 추워서 그런지 약간 온기가 없긴 했지만 그래도 맛있더라고요. 순살을 좋아하지 않았는데 여기서 다양하게 먹으면서 만족하고 있습니다. 자주 시킬게요. 간장슈림프랑 스노우 맛있어요.	5	코리엔탈깻잎두마리치킨-대야점
4415	맛도있었구 배달도 빠른시간에 왔어요. 리뷰 쓴다고 하면 주시기로 하셨던 이벤트 적용 안된거 빼고는 훌륭했습니다. 전 뼈있는 치킨 시켜먹었는데 먹기에는 가슴뼈 있는부분이 조금 많이 크긴했어요.	5	코리엔탈깻잎두마리치킨-대야점
4416	양 진짜 많습니다.. 세명이서 겨우 먹었네요. 사이드메뉴도 빵빵하게 주셔서 너무 맛있게 잘 먹었습니다!	5	코리엔탈깻잎두마리치킨-대야점
4417	항상 맛있게 먹고 있습니다. 맛과 양 모두 훌륭해요	5	코리엔탈깻잎두마리치킨-대야점
4418	치킨도 바삭해서 맛있고 배달 해주신분이 친절하셔서 좋았어요	5	코리엔탈깻잎두마리치킨-대야점
4419	양도 완전 많고 고기도 맛있어요 매운거 못먹는데도 계속 먹고싶은맛이에여👍🏻👍🏻😀	5	코리엔탈깻잎두마리치킨-대야점
4420	양도 푸짐하고 소스가 맛있었어요	5	코리엔탈깻잎두마리치킨-대야점
4421	주말 오전, 치킨 드시고 싶다는 아들을 위해 간장 순살로 주문했습니다!!!  치킨도 맛있고 감자튀김도 맛있어요!! 잘 먹었습니다!!	5	코리엔탈깻잎두마리치킨-대야점
4422	맛있써요 그리고 서비스 감동 ㅠㅠ	4	코리엔탈깻잎두마리치킨-대야점
4423	추워서 약간 식었지만  맛있었어요.  따뜻하면  더 맛있을꺼 같아요.  치즈볼도 맛있고 서비스 미니피자도 잘먹었어요. 겨울에는 전자렌지에 1분만 더 돌리면 맛나요	5	코리엔탈깻잎두마리치킨-대야점
4424	오우 양이 엄청나네요 ㅎㅎ잘먹었습니다	5	코리엔탈깻잎두마리치킨-대야점
4425	배달 빠르고 맛있게 잘먹었어요. 감사합니다.	5	코리엔탈깻잎두마리치킨-대야점
4426	오늘따라 유난히 매웠지만 ㅠㅠㅠㅠ 잘 먹었어요 ㅋㅋ 몇년 단골인데 리뷰이벤트도 없고 특별히 하는 행사도 늘 없지만 리뷰 많은 이유가 다 있죵 ㅋㅋ	5	왕십리할매순대곱창
4427	맛있고 계란탕에 알밥까지 주셔서 양이 많아 배불리 잘 먹었습니다. 다음에도 또 시켜멋을께요	5	왕십리할매순대곱창
4428	배달은 엄청빠릅니다. 양도 많아요, 맛은 그냥 제 입맛은 아닌거 같습니다. 잘먹었습니다.	4	왕십리할매순대곱창
4429	국물 자박한 전골이 아닌 내장탕 같은 국이네요. 맛은 크게 맛있진 않고 좀 짜고..전골에 들어간 순대는 오래된 냄새나요;;	3	왕십리할매순대곱창
4430	변함없이 푸짐하고 맛있어요	5	왕십리할매순대곱창
4431	맛나요~~~~~~~ 양은 좀 부족하네요	5	왕십리할매순대곱창
4432	맛있게 먹었어요 단무지는 별로	5	왕십리할매순대곱창
4433	넘넘맛있어요!! 별다섯개 팡팡	5	왕십리할매순대곱창
4435	너무너무너무 맛있어요! 야곱은 여기서만 시켜먹어요 별다섯개 발사!!	5	왕십리할매순대곱창
4436	저 곱창볶음인데 잘못 왔어여ㅠㅠ 순대 당면 못먹는뎅..ㅠㅠ  맛있어서 3번째 시켜요	5	왕십리할매순대곱창
4437	배달이 좀  늦긴했는데  친절하시고   매번  이곳에서만  주문해서  먹어요  양도  많고  앗있어요  고춧가루가  바뀐건지  이번에는  조금  맵네요	4	왕십리할매순대곱창
4438	첫 주문이었는데 정말 맛있네요. 매일매일 생각날것 같아요 진심 잘 먹었습니다. 다음에 또 뵈요	5	왕십리할매순대곱창
4439	첫주문 일주일후에 재주문했습니다!	5	왕십리할매순대곱창
4440	너무 맛있게 잘먹었습니다. 서비스로주신 계란찜과 주먹밥?도 잘먹었습니다. 먹다보니 밥이 부족해서 다음에는 밥을 추가로 시켜야할 것 같습니다.	5	왕십리할매순대곱창
4442	맛있고 양많고 완전 좋아요~!	5	왕십리할매순대곱창
4443	처음 시켜 봤는데 너무 맛나요 ^^ 서비스로 주신 계란찜이랑 주먹밥도 맛났어요 ^^ 곱창 냄새도 없고 쫄깃하니 맛있었어요 ^^	5	왕십리할매순대곱창
4444	곱창볶음은 냄새안나고 먹을만한데, 계란찜이 짜고, 주먹밥 김이 오래된맛이 났어요..	3	왕십리할매순대곱창
4445	언제나 너무 맛나게 먹고 있어요! 곱창도 많고 소스도 매콤 짭조름 제 입맛에 딱이라서 야식으로 정말 최고예요~ 다음에 또 주문할게여 😊✨	5	왕십리할매순대곱창
4446	넘 맛있어서 일주일만에 재주문! 왕할곱 영원하라~~~	5	왕십리할매순대곱창
4447	오래간만에 시켜 먹었는데 역시나 맛있네욥~^^	5	왕십리할매순대곱창
4448	맛도있고 양도 괜찮아요 주먹밥 계란찜 잘먹었어요 배달해준분도 너무 친절하시고 만족합니다	5	왕십리할매순대곱창
4449	50분걸린다 하셨는데 25분만에 오신듯.  맛있게 잘 먹었습니다.	5	왕십리할매순대곱창
4450	맛나요 굿~ 잘먹었어요	5	왕십리할매순대곱창
4451	넘넘 맛있게 잘 먹었어요.리뷰보고 첨시켜봤는데 기대 이상이었습니다.두 아들들과 우리 네식구 푸짐하게 잘 먹었어요.담에 또 주문해서 먹을거에요~~	5	왕십리할매순대곱창
4452	4인 가족끼리 맛있게  잘먹었어요!!	5	왕십리할매순대곱창
4453	갈아타기 성공!! 응원합니다!! 평생 제 곱창욕구를 책임져주세요	5	왕십리할매순대곱창
4454	곱창집 여기로 갈아탈각이내요	5	왕십리할매순대곱창
4455	정말 맛있게 먹었어요~ 양념도 너무 맛나고 곱창이 너무 많아서 좋은 맛집이예요 ^^ 다음에 또 주문할게요	5	왕십리할매순대곱창
4457	맛있게먹었어요. 양도많구요^^	5	왕십리할매순대곱창
4458	배달 진짜 빨리왔어요 20분도 안걸린거 같아요 맛있고 곱창 양도 진짜 많았습니다 감사합니다	5	왕십리할매순대곱창
4459	돼지곱창 여러곳에서 주문했는데 진짜 이렇기 곱창 많이 주는 곳은 없는 것 같아요! 양념도 매콤하고 담백하니 너무 좋구요!! 다음에 또 주문할게요~ 최고 🙂💕	5	왕십리할매순대곱창
